ID,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAura,EffectAuraPeriod,EffectBasePoints,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectDieSides,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectMiscValue_0,EffectMiscValue_1,EffectRadiusIndex_0,EffectRadiusIndex_1,EffectSpellClassMask_0,EffectSpellClassMask_1,EffectSpellClassMask_2,EffectSpellClassMask_3,ImplicitTarget_0,ImplicitTarget_1,SpellID
867089,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26330,64,36,0,0,0,0,0,18,0,47365
867090,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26331,64,36,0,0,0,0,0,18,0,47366
867091,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26332,64,36,0,0,0,0,0,18,0,47367
867092,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26760,64,36,0,0,0,0,0,18,0,47368
867093,0,0,6,0,0,226,12000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,47369
867094,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,28,0,0,0,0,0,22,7,47370
867095,0,0,6,0,0,172,0,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,48776
867096,0,1,6,0,0,211,0,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,48776
867097,0,0,6,0,0,130,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,48777
867098,0,1,6,0,0,209,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,48777
867099,0,0,24,0,0,0,0,0,0,1,0,1,37503,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,48789
867100,0,0,77,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,48802
867101,0,0,24,0,0,0,0,19,0,1,0,1,33092,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,48807
867102,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,27882,187,0,0,0,0,0,0,87,0,49823
867103,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15,0,0,0,0,0,7,0,49826
867104,0,0,6,0,0,23,600,0,0,1,0,0,0,0,0,0,0,49826,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,49827
867105,0,0,6,0,0,61,0,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,49828
867106,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,49830
867107,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,49837
867108,0,0,24,0,0,0,0,0,0,1,0,1,38277,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,50644
867109,0,0,24,0,0,0,0,0,0,1,0,1,38278,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,50647
867110,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,50650
867111,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,50651
867112,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14,0,0,0,0,0,22,7,50682
867113,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15,0,0,0,0,0,47,0,50696
867114,0,0,128,0,0,79,0,24,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,33,0,0,0,0,0,1,0,45824
867115,0,1,128,0,0,133,0,24,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,33,0,0,0,0,0,1,0,45824
867116,0,0,27,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,0,0,0,0,0,18,88,45825
867117,0,0,128,0,0,79,0,24,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,33,0,0,0,0,0,1,0,45826
867118,0,1,128,0,0,133,0,24,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,33,0,0,0,0,0,1,0,45826
867119,0,0,27,0,0,3,1000,2999,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18,0,0,0,0,0,18,28,45996
867120,0,1,27,0,0,118,0,-101,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,18,0,0,0,0,0,18,28,45996
867121,0,2,6,0,0,226,1000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,45996
867122,0,0,6,0,0,23,45000,-1,0,1,0,1,0,0,0,0,0,45999,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,45998
867123,0,0,6,0,0,23,3000,-1,0,1,0,1,0,0,0,0,0,45996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,45999
867124,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,25744,64,17,0,0,0,0,0,47,0,46000
867125,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,25744,64,17,0,0,0,0,0,41,0,46001
867126,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,25744,64,17,0,0,0,0,0,49,0,46002
867127,0,0,24,0,0,0,0,0,0,1,0,1,34356,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,46113
867128,0,0,24,0,0,0,0,0,0,1,0,1,34354,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,46114
867129,0,0,24,0,0,0,0,0,0,1,0,1,34357,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,46115
867130,0,0,24,0,0,0,0,0,0,1,0,1,34353,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,46116
867131,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,87,0,46117
867132,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,87,0,46118
867133,0,0,6,0,0,101,0,-31,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,6,0,46202
867134,0,0,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,46203
867135,0,0,24,0,0,0,0,49,0,1,0,1,35223,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,46204
867136,0,0,6,0,0,226,500,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,46205
867137,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11874,0,0,0,0,0,0,0,25,0,46206
867138,0,0,6,0,0,29,0,-391,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,9,0,0,0,0,0,24,0,46294
867139,0,1,6,0,0,29,0,-391,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,9,0,0,0,0,0,24,0,46294
867140,0,0,6,0,0,56,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,20668,0,9,0,0,0,0,0,24,0,46295
867141,0,1,6,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,0,0,0,0,0,24,0,46295
867142,0,2,108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21,0,9,0,0,0,0,0,24,0,46295
867143,0,0,6,0,0,118,0,-76,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,9,0,0,0,0,0,24,0,46296
867144,0,0,6,0,0,22,0,-351,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,32,0,9,0,0,0,0,0,24,0,46297
867145,0,0,6,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,46416
867146,0,1,6,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,46416
867147,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,46420
867148,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,46421
867149,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,46422
867150,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,46423
867151,0,0,28,1000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,26050,41,0,0,0,0,0,0,32,0,46425
867152,0,0,53,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2938,0,0,0,0,0,0,0,0,0,46509
867153,0,0,53,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2662,0,0,0,0,0,0,0,0,0,46510
867154,0,0,53,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1594,0,0,0,0,0,0,0,0,0,46511
867155,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11,0,0,0,0,0,22,15,46573
867156,0,1,6,0,0,77,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13,0,0,0,0,0,0,0,1,0,46573
867157,0,2,6,0,0,77,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,1,0,46573
867158,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,46576
867159,0,0,77,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,46577
867160,0,0,53,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3273,0,0,0,0,0,0,0,0,0,46578
867161,0,0,153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26037,0,0,0,0,0,0,0,25,0,46716
867162,0,0,153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26017,0,0,0,0,0,0,0,25,0,46717
867163,0,0,153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26020,0,0,0,0,0,0,0,25,0,46718
867164,0,0,153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26019,0,0,0,0,0,0,0,25,0,46719
867165,0,0,153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26021,0,0,0,0,0,0,0,25,0,46720
867166,0,0,153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26024,0,0,0,0,0,0,0,25,0,46721
867167,0,0,153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26027,0,0,0,0,0,0,0,25,0,46722
867168,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,17,0,46841
867169,0,0,27,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,0,0,0,0,0,18,0,46842
867170,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,30,0,0,0,0,0,22,7,46843
867171,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14,0,0,0,0,0,18,72,46847
867172,0,0,6,0,0,139,0,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1059,0,0,0,0,0,0,0,1,0,46850
867173,0,0,6,0,0,108,0,29,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,65536,0,0,1,0,46851
867174,0,0,24,0,0,0,0,0,0,1,0,1,35758,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,47054
867175,0,0,24,0,0,0,0,0,0,1,0,1,35760,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,47055
867176,0,0,24,0,0,0,0,0,0,1,0,1,35761,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,47056
867177,0,0,6,0,0,56,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26267,0,0,0,0,0,0,0,25,0,47057
867178,0,0,6,0,0,123,0,-218,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,4063232,9,0,0,1,0,47061
867179,0,0,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,20,0,0,0,0,0,18,8,47065
867180,0,0,100,0,0,0,0,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,47371
867181,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,47372
867182,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26776,64,0,0,0,0,0,0,18,0,47375
867183,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,47376
867184,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,47377
867185,0,0,6,0,0,13,0,5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,48889
867186,0,0,6,0,0,189,0,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,48890
867187,0,0,6,0,0,135,0,10,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,48891
867188,0,0,6,0,0,189,0,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,96,0,0,0,0,0,0,0,1,0,48892
867189,0,0,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,190022,0,15,0,0,0,0,0,47,0,49844
867190,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0.36957299709,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,17,49846
867191,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,38,0,49858
867192,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,49860
867193,0,1,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49862,0,1,0,0,0,1,0,0,8,0,0,0,0,0,60,0,49860
867194,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,26,0,0,0,0,0,60,0,49862
867195,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,49864
867196,0,0,6,0,0,19,0,99999,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,50700
867197,0,1,6,0,0,18,0,349,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,50700
867198,0,0,2,0,0,0,0,783,0,1,0,83,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,50733
867199,0,1,6,0,0,5,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,50733
867200,0,0,56,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,28163,0,0,0,0,0,0,0,32,0,50736
867201,0,0,6,0,0,56,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,28164,0,0,0,0,0,0,0,1,0,50738
867202,0,0,128,0,0,79,0,24,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,33,0,0,0,0,0,1,0,45828
867203,0,1,128,0,0,133,0,24,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,33,0,0,0,0,0,1,0,45828
867204,0,0,128,0,0,79,0,24,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,33,0,0,0,0,0,1,0,45829
867205,0,1,128,0,0,133,0,24,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,33,0,0,0,0,0,1,0,45829
867206,0,0,128,0,0,79,0,24,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,33,0,0,0,0,0,1,0,45830
867207,0,1,128,0,0,133,0,24,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,33,0,0,0,0,0,1,0,45830
867208,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,25744,64,17,0,0,0,0,0,42,0,46003
867209,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,25744,64,17,0,0,0,0,0,48,0,46004
867210,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,25744,64,17,0,0,0,0,0,43,0,46005
867211,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,25744,64,17,0,0,0,0,0,50,0,46006
867212,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,25744,64,17,0,0,0,0,0,44,0,46007
867213,0,0,2,0,0,0,0,942,0,1,0,115,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,28,0,0,0,0,22,15,46008
867214,0,0,6,0,0,23,1000,0,0,1,0,1,0,0,0,0,0,46008,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,46009
867215,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,87,0,46120
867216,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,47,0,46121
867217,0,0,24,0,0,0,0,0,0,1,0,1,34362,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,46122
867218,0,0,24,0,0,0,0,0,0,1,0,1,34363,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,46123
867219,0,0,24,0,0,0,0,0,0,1,0,1,34361,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,46124
867220,0,0,24,0,0,0,0,0,0,1,0,1,34359,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,46125
867222,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,28,0,0,0,0,0,38,0,46208
867227,0,0,6,0,0,29,0,-391,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,0,0,0,0,0,24,0,46298
867228,0,1,6,0,0,29,0,-391,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,9,0,0,0,0,0,24,0,46298
867229,0,2,6,0,0,61,0,-21,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,0,0,0,0,0,24,0,46298
867230,0,0,6,0,0,138,0,-46,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,0,0,0,0,0,24,0,46299
867231,0,1,6,0,0,33,0,-61,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,0,0,0,0,0,24,0,46299
867232,0,2,6,0,0,65,0,-46,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,0,0,0,0,0,24,0,46299
867233,0,0,6,0,0,3,10000,5334,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,0,0,0,0,0,24,0,46300
867234,0,1,6,1,0,64,10000,5334,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,0,0,0,0,0,24,0,46300
867235,0,0,28,1000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,26056,41,0,0,0,0,0,0,32,0,46426
867236,0,0,6,0,0,177,0,69,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,0,0,0,0,0,22,15,46427
867237,0,1,6,0,0,79,0,99,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,8,0,0,0,0,0,22,15,46427
867238,0,2,6,0,0,193,0,99,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,0,0,0,0,0,22,15,46427
867239,0,0,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,46430
867240,0,0,140,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46735,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,46433
867241,0,1,24,0,0,0,0,0,0,1,0,0,35512,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,46433
867242,0,0,6,0,0,33,0,-31,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,46434
867243,0,1,6,0,0,3,2000,1942,0,1,0,315,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,46434
867244,0,0,53,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2934,0,0,0,0,0,0,0,0,0,46512
867245,0,0,53,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2322,0,0,0,0,0,0,0,0,0,46513
867246,0,0,53,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2937,0,0,0,0,0,0,0,0,0,46514
867247,0,0,2,0,0,0,0,149,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,46579
867248,0,1,64,0,0,0,0,-16,0,1,0,1,0,11,0,0,0,46629,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,46579
867249,0,0,6,0,0,33,0,-41,0,1,0,1,0,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,46580
867250,0,1,2,0,0,0,0,17,0.1630000025,1,0,3,0,0,0,0,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,46580
867251,0,0,6,1,0,4,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,46581
867253,0,0,6,1,0,4,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,46583
867254,0,0,77,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,46586
867255,0,0,153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26028,0,0,0,0,0,0,0,25,0,46723
867256,0,0,153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26029,0,0,0,0,0,0,0,25,0,46724
867257,0,0,153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26030,0,0,0,0,0,0,0,25,0,46725
867258,0,0,153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26031,0,0,0,0,0,0,0,25,0,46726
867259,0,0,153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26032,0,0,0,0,0,0,0,25,0,46727
867260,0,0,153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26033,0,0,0,0,0,0,0,25,0,46728
867261,0,0,153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26038,0,0,0,0,0,0,0,25,0,46729
867262,0,0,132,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12319,0,9,0,0,0,0,0,8,0,46852
867263,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,0,0,0,0,0,38,0,46852
867264,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,61,0,0,0,0,0,0,18,0,46873
867265,0,2,131,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1473,0,0,0,0,0,0,0,0,0,46873
867266,0,0,100,0,0,0,0,-10001,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,46874
867267,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25603,61,0,0,0,0,0,0,32,0,46875
867268,0,0,100,0,0,0,0,19,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,46876
867269,0,0,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,46877
867271,0,0,134,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,26464,0,0,0,0,0,0,0,25,0,47068
867272,0,0,134,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,26465,0,0,0,0,0,0,0,25,0,47069
867273,0,0,134,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,26466,0,0,0,0,0,0,0,25,0,47070
867274,0,0,2,0,0,0,0,1662,1,1,0,175,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,47071
867275,0,1,68,0,0,0,0,0,0,1,0,0,0,26,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,47071
867276,0,0,6,0,0,138,0,149,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,47399
867277,0,1,6,0,0,61,0,19,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,47399
